applicant_id,gender,married,dependents,education,employment_type,applicant_income,existing_emi,loan_amount,loan_term_months,credit_history,region,age,application_date,default_status
APP002750,Female,Yes,1,Graduate,Salaried,57672,3803,68000,36,No History,East,40,09-07-2023,0
APP004815,Female,No,2,Graduate,Salaried,70912,843,149000,48,Good,North,34,29-08-2024,0
APP003156,Female,Yes,3,Graduate,Self-Employed,19725,1650,86000,36,Good,West,42,11-02-2023,0
APP004949,Female,No,0,Not Graduate,Self-Employed,39393,5842,198000,60,Good,South,38,12-12-2024,0
APP001096,Male,No,4,Graduate,Self-Employed,49956,3471,473000,60,Good,West,50,01-04-2023,0
APP005970,Female,Yes,3,Not Graduate,Self-Employed,68669,12955,194000,84,Good,East,41,17-03-2023,0
APP001666,Female,No,2,Not Graduate,Self-Employed,24171,246,193000,180,Good,East,27,31-01-2024,0
APP000118,Male,Yes,0,Graduate,Salaried,63809,13832,51000,120,Bad,North,30,20-01-2023,0
APP001708,Male,No,2,Graduate,Salaried,48644,6399,34000,48,No History,West,38,07-12-2024,0
APP000453,Male,Yes,2,Not Graduate,Self-Employed,86876,28721,184000,36,Good,North,31,18-05-2023,1
APP003485,Female,Yes,0,Not Graduate,Salaried,110970,17122,339000,240,Bad,West,37,02-11-2023,1
APP002605,Male,No,3,Not Graduate,Salaried,48044,11504,82000,60,Good,North,34,09-09-2023,0
APP001128,Male,Yes,0,Graduate,Salaried,34638,9256,61000,24,Good,East,36,18-07-2023,0
APP000420,Female,No,3,Graduate,Salaried,30677,6443,63000,12,No History,West,51,03-08-2023,1
APP003300,Female,Yes,0,Graduate,Salaried,111980,7976,33000,180,Good,South,42,23-06-2024,0
APP003448,Female,Yes,2,Not Graduate,Self-Employed,42662,10666,116000,120,Good,South,25,17-05-2024,0
APP002573,Male,No,1,Not Graduate,Salaried,63003,6253,163000,360,Good,South,37,20-06-2023,1
APP004332,Male,No,1,Graduate,Salaried,31779,8567,57000,180,No History,North,43,10-04-2024,0
APP001277,Male,Yes,1,Not Graduate,Self-Employed,91770,8637,66000,180,Good,North,24,20-11-2023,0
APP000963,Male,Yes,3,Graduate,Self-Employed,125626,33208,104000,36,Good,North,21,12-07-2024,1
APP002922,Female,Yes,4,Graduate,Salaried,63929,203,138000,240,Good,West,28,12-06-2023,0
APP003362,Male,Yes,1,Graduate,Salaried,37449,6489,87000,180,Good,South,50,25-03-2023,0
APP001562,Male,Yes,3,Graduate,Salaried,62313,14715,532000,84,Good,North,55,15-09-2024,1
APP003118,Male,No,0,Graduate,Salaried,40960,6699,80000,84,Good,North,57,31-08-2023,0
APP001032,Female,Yes,0,Graduate,Salaried,22637,6832,93000,120,Good,West,56,07-11-2023,0
APP000980,Female,Yes,0,Graduate,Self-Employed,27726,1049,232000,84,Good,West,45,02-11-2024,0
APP003522,Male,No,4,Not Graduate,Salaried,27893,1602,171000,60,Good,West,28,24-11-2024,0
APP001750,Male,No,1,Graduate,Self-Employed,16071,2791,283000,36,Good,West,28,10-01-2023,0
APP001403,Male,Yes,1,Graduate,Self-Employed,31533,9027,153000,60,Bad,West,35,26-04-2023,0
APP005080,Male,No,0,Not Graduate,Salaried,33320,11052,24000,24,Good,West,38,23-01-2024,0
APP002941,Male,Yes,0,Graduate,Self-Employed,58917,5127,99000,360,Good,East,51,22-03-2023,0
APP001443,Female,Yes,3,Graduate,Self-Employed,59019,14081,114000,60,Good,West,38,06-05-2023,0
APP002658,Female,Yes,0,Graduate,Salaried,77517,17530,48000,84,Good,North,36,10-01-2023,0
APP001684,Female,No,3,Not Graduate,Self-Employed,33722,4280,151000,36,Good,West,21,30-04-2024,0
APP000893,Female,Yes,0,Not Graduate,Salaried,125964,11907,31000,36,Good,West,28,06-12-2024,0
APP004894,Male,Yes,2,Not Graduate,Salaried,33727,3505,67000,60,Good,North,38,28-10-2023,0
APP005899,Female,No,2,Graduate,Salaried,95628,9264,65000,60,Good,West,33,04-05-2023,0
APP003434,Male,Yes,2,Graduate,Salaried,205802.1872,27641,169000,120,Good,South,43,03-10-2024,0
APP002929,Female,Yes,2,Graduate,Salaried,104271,17295,59000,84,Good,West,30,10-07-2023,0
APP004833,Female,Yes,1,Graduate,Salaried,63482,13549,34000,180,Good,East,42,28-03-2024,0
APP005802,Male,Yes,1,Not Graduate,Salaried,76771,21342,40000,48,No History,East,40,06-08-2024,0
APP002484,Male,Yes,0,Graduate,Salaried,66842,12836,104000,180,Good,East,29,29-01-2024,0
APP000808,Female,Yes,3,Graduate,Salaried,82773,19270,41000,60,Bad,South,30,11-06-2024,1
APP004554,Female,Yes,2,Not Graduate,Salaried,12248,2143,93000,120,Good,South,31,15-02-2023,0
APP004114,Male,Yes,2,Graduate,Self-Employed,32604,2222,143000,84,Good,West,58,08-09-2023,0
APP005758,Male,Yes,1,Graduate,Self-Employed,32030,10966,397000,48,Bad,North,32,28-03-2023,0
APP000399,Female,No,0,Graduate,Salaried,62305,4197,71000,120,No History,North,30,30-03-2023,0
APP003026,Male,Yes,0,Graduate,Salaried,175378,3834,47000,36,Good,North,42,10-11-2023,0
APP004871,Male,No,2,Graduate,Salaried,54427,15871,97000,360,Good,West,52,05-07-2023,0
APP002659,Male,Yes,2,Not Graduate,Self-Employed,99264,12947,72000,84,Good,West,42,23-03-2024,0
APP004668,Female,No,2,Not Graduate,Self-Employed,69699,10688,67000,84,Good,East,44,08-08-2024,0
APP001732,Female,Yes,3,Graduate,Self-Employed,68153,18153,196000,120,No History,East,37,02-01-2024,0
APP005459,Female,No,0,Not Graduate,Self-Employed,30949,4060,118000,60,Good,East,24,05-10-2024,0
APP005300,Male,Yes,0,Not Graduate,Self-Employed,82462,11810,184000,120,Good,East,23,07-01-2023,0
APP005559,Male,Yes,0,Not Graduate,Salaried,28305,2403,73000,240,Good,West,60,21-12-2024,0
APP000922,Male,Yes,2,Graduate,Salaried,91175,26916,158000,24,Good,East,29,19-11-2023,0
APP000211,Male,No,0,Not Graduate,Salaried,51306,7878,121000,60,Good,East,45,13-03-2023,0
APP004081,Female,Yes,1,Graduate,Self-Employed,51363,3948,41000,240,Bad,East,42,07-04-2024,1
APP000677,Male,Yes,2,Graduate,Salaried,43787,13847,39000,60,Good,West,21,27-06-2024,0
APP002227,Male,Yes,4,Graduate,Salaried,205802.1872,70924,93000,84,Good,South,21,31-01-2024,0
APP000913,Female,Yes,0,Graduate,Salaried,74479,2182,235000,360,Good,North,32,14-11-2024,0
APP005151,Male,Yes,2,Graduate,Salaried,25348,7991,89000,180,Bad,West,32,27-09-2024,1
APP000774,Male,Yes,0,Not Graduate,Self-Employed,77884,19581,74000,180,Good,South,26,25-02-2023,0
APP005857,Male,Yes,1,Graduate,Self-Employed,61040,1599,277000,84,Good,South,49,24-04-2023,0
APP005656,Male,Yes,2,Graduate,Self-Employed,39083,169,34000,60,Good,West,45,22-05-2023,0
APP001284,Male,No,3,Graduate,Salaried,30524,181,185000,240,Good,West,40,07-06-2024,0
APP005675,Female,Yes,3,Graduate,Salaried,52388,16694,119000,84,Good,South,40,09-11-2023,1
APP004573,Male,No,0,Graduate,Self-Employed,84740,15990,25000,60,Bad,East,47,24-01-2023,1
APP003387,Male,No,0,Graduate,Salaried,43142,766,68000,84,Good,North,43,06-08-2023,0
APP005776,Male,Yes,2,Graduate,Self-Employed,17407,3757,134000,60,Good,East,37,30-05-2023,0
APP003310,Male,No,0,Graduate,Salaried,44321,5877,173000,360,Bad,East,44,28-06-2024,0
APP004491,Male,No,0,Graduate,Salaried,82160,2186,114000,48,No History,South,36,22-04-2024,0
APP000949,Female,No,2,Graduate,Self-Employed,29052,2796,124000,24,No History,West,42,05-07-2024,1
APP005689,Male,Yes,0,Graduate,Self-Employed,87637,11646,144000,120,Good,West,45,13-06-2023,0
APP005441,Male,No,0,Graduate,Salaried,48644,11974,58000,120,Bad,West,58,01-08-2024,0
APP003847,Female,No,0,Graduate,Salaried,14176,3568,61000,180,Good,North,42,30-08-2024,0
APP003671,Male,Yes,1,Graduate,Salaried,69143,18808,217000,120,Good,East,37,03-10-2023,0
APP004763,Female,Yes,0,Graduate,Salaried,29455,6055,57000,120,Good,North,28,23-10-2024,0
APP002846,Male,Yes,0,Graduate,Self-Employed,48198,11111,153000,60,Good,West,45,27-07-2023,0
APP002389,Female,Yes,3,Graduate,Salaried,48644,3441,77000,48,Good,East,34,13-01-2023,0
APP005750,Female,No,1,Graduate,Self-Employed,42821,11038,479000,360,Good,North,26,17-07-2023,0
APP004624,Female,Yes,0,Graduate,Self-Employed,63920,3992,193000,84,Good,West,39,31-12-2023,0
APP003936,Male,Yes,3,Graduate,Salaried,33601,11040,104000,180,Good,East,45,17-03-2023,0
APP000957,Male,No,1,Not Graduate,Salaried,24405,3981,57000,48,Good,South,26,03-12-2024,0
APP002617,Male,Yes,1,Not Graduate,Salaried,29874,246,34000,36,Good,East,28,06-02-2024,0
APP002200,Male,Yes,2,Graduate,Salaried,78373,15671,63000,48,Good,East,38,16-03-2024,0
APP003599,Male,No,1,Not Graduate,Salaried,43549,11357,47000,180,Bad,South,42,15-02-2023,0
APP000611,Male,Yes,0,Not Graduate,Salaried,19225,4835,89000,120,Good,East,62,23-03-2023,0
APP000740,Male,Yes,2,Not Graduate,Salaried,60473,6046,114000,84,Good,North,44,12-05-2024,0
APP003958,Male,Yes,4,Not Graduate,Salaried,53151,233,51000,180,Bad,West,21,15-11-2024,1
APP004711,Male,No,0,Graduate,Self-Employed,28719,5231,34000,12,Good,West,35,18-01-2023,0
APP004351,Female,Yes,2,Graduate,Salaried,45346,12797,131000,48,No History,West,47,15-07-2023,0
APP005800,Male,Yes,0,Not Graduate,Self-Employed,48644,5643,13000,24,Good,South,35,05-12-2023,0
APP001674,Female,Yes,2,Not Graduate,Self-Employed,102266,23052,98000,180,Good,North,21,18-03-2024,0
APP000360,Male,No,2,Graduate,Salaried,33250,10619,74000,36,Good,East,41,25-06-2024,0
APP004516,Male,Yes,2,Graduate,Self-Employed,28421,3259,170000,12,Good,West,34,25-09-2024,0
APP002917,Female,Yes,2,Graduate,Salaried,28326,3563,563000,360,Good,East,40,10-09-2024,0
APP001772,Female,Yes,2,Graduate,Salaried,23075,789,44000,60,Good,South,53,11-05-2024,0
APP001931,Male,Yes,0,Not Graduate,Self-Employed,78853,15945,149000,60,Good,North,36,08-01-2024,0
APP002339,Male,Yes,0,Graduate,Salaried,95149,21331,189000,24,No History,East,64,13-10-2023,0
APP005095,Male,No,0,Graduate,Self-Employed,19372,1203,60000,36,Good,South,45,26-03-2023,0
APP002266,Female,Yes,0,Graduate,Salaried,36678,451,89000,84,Good,East,41,21-11-2024,0
APP003707,Female,No,3,Not Graduate,Self-Employed,48375,8781,172000,60,Good,West,32,08-08-2023,0
APP002569,Female,Yes,0,Graduate,Self-Employed,34079,6081,81000,36,Good,South,32,07-05-2023,0
APP004001,Male,No,0,Graduate,Self-Employed,57587,13223,124000,48,Good,North,46,03-05-2023,0
APP001486,Male,No,1,Graduate,Salaried,25383,79,74000,360,Good,East,25,10-06-2024,0
APP003475,Female,Yes,1,Not Graduate,Self-Employed,68648,2944,48000,120,Good,South,63,02-11-2024,0
APP002752,Female,Yes,0,Graduate,Salaried,41289,10111,99000,360,Good,West,45,01-03-2024,0
APP000789,Male,Yes,2,Graduate,Self-Employed,32524,10269,58000,240,Good,East,42,26-03-2023,0
APP004269,Female,Yes,0,Graduate,Salaried,74680,18201,63000,60,Good,North,43,02-10-2024,0
APP000616,Female,No,0,Graduate,Salaried,14608,2619,88000,24,Good,South,31,04-04-2024,0
APP002645,Male,Yes,0,Graduate,Salaried,63281,9595,196000,120,Good,East,22,01-03-2024,0
APP000055,Female,No,3,Graduate,Salaried,73279,13851,76000,120,Good,West,38,08-11-2023,1
APP002035,Female,No,1,Graduate,Salaried,158669,30529,89000,180,No History,West,37,22-10-2023,0
APP000975,Male,No,0,Not Graduate,Self-Employed,83746,27279,63000,36,Good,North,25,05-12-2024,0
APP002867,Male,Yes,1,Not Graduate,Salaried,84699,28169,134000,60,Bad,West,30,03-01-2023,0
APP001283,Male,Yes,1,Graduate,Self-Employed,63796,9387,196000,180,Good,South,29,01-03-2024,0
APP003399,Male,No,0,Graduate,Self-Employed,42186,3160,29000,240,Good,North,30,30-12-2023,0
APP000162,Female,No,0,Graduate,Self-Employed,45788,355,141000,360,Good,South,40,15-06-2024,0
APP002557,Male,Yes,0,Not Graduate,Self-Employed,48644,12110,79000,180,Good,West,40,28-07-2024,0
APP002210,Female,No,0,Not Graduate,Self-Employed,83335,26024,63000,84,Good,South,45,16-07-2023,0
APP005456,Male,Yes,2,Graduate,Salaried,27018,1914,48000,84,Good,South,61,06-09-2023,0
APP003162,Male,Yes,1,Graduate,Self-Employed,28087,855,141000,60,Good,West,21,02-06-2023,0
APP000408,Male,No,0,Graduate,Salaried,34116,3550,39000,24,Bad,West,27,15-01-2023,0
APP002712,Male,Yes,0,Not Graduate,Salaried,75623,11420,99000,60,Bad,West,43,07-11-2023,0
APP004854,Male,Yes,0,Not Graduate,Self-Employed,20622,4219,52000,180,Bad,South,41,13-02-2024,1
APP004099,Male,No,0,Graduate,Salaried,39714,1844,182000,84,Bad,West,35,31-01-2023,1
APP003709,Male,No,1,Not Graduate,Salaried,31647,6056,56000,180,Good,West,21,21-08-2024,0
APP004293,Male,No,0,Graduate,Salaried,50313,13292,120000,12,No History,North,23,23-12-2024,0
APP005777,Female,No,0,Not Graduate,Self-Employed,64254,11014,78000,48,Good,North,28,28-11-2024,0
APP002643,Female,Yes,3,Graduate,Self-Employed,63498,99,62000,180,Bad,North,36,14-01-2024,1
APP000308,Male,Yes,0,Graduate,Salaried,60521,2366,182000,36,Good,South,26,09-11-2024,0
APP005427,Female,No,1,Not Graduate,Salaried,64628,10176,144000,84,Bad,South,21,12-01-2024,0
APP001351,Female,Yes,1,Graduate,Self-Employed,95962,7696,75000,12,Good,North,62,04-08-2024,0
APP000961,Male,No,0,Graduate,Self-Employed,58830,9819,73000,12,Good,North,42,27-10-2024,0
APP000511,Female,No,3,Not Graduate,Self-Employed,74086,4849,89000,360,Good,West,42,04-10-2023,0
APP005812,Female,Yes,1,Graduate,Salaried,11595.68039,2330,69000,84,Good,West,29,09-07-2023,0
APP005466,Male,Yes,3,Graduate,Salaried,86400,13080,190000,60,Good,South,37,07-02-2024,0
APP005282,Male,No,1,Graduate,Salaried,37939,11783,180000,360,Good,North,44,11-07-2023,0
APP005779,Female,No,0,Graduate,Self-Employed,28878,112,108000,60,Bad,North,49,25-10-2023,0
APP002686,Male,Yes,0,Graduate,Self-Employed,29691,6363,125000,84,Good,East,21,23-07-2024,0
APP003982,Female,No,1,Graduate,Self-Employed,40921,10975,152000,360,Good,East,55,02-07-2024,0
APP005787,Male,Yes,0,Graduate,Salaried,20783,4946,94000,36,Good,East,46,26-12-2023,0
APP000972,Female,No,0,Not Graduate,Salaried,35167,279,95000,180,Good,South,51,09-12-2024,0
APP005062,Female,Yes,2,Graduate,Salaried,28973,9411,84000,60,Good,North,41,13-12-2024,0
APP003404,Male,Yes,1,Not Graduate,Self-Employed,45828,1747,97000,360,Good,North,47,26-07-2023,0
APP003051,Male,Yes,0,Graduate,Salaried,52020,14337,36000,84,Good,West,27,16-06-2024,0
APP003463,Female,Yes,2,Graduate,Salaried,52012,13469,342000,180,Good,East,33,15-12-2024,0
APP003718,Male,Yes,0,Not Graduate,Self-Employed,58853,5393,117000,60,Good,East,47,07-09-2024,0
APP000962,Female,No,1,Graduate,Salaried,27558,2372,52000,60,Good,North,39,26-08-2024,0
APP005829,Male,No,2,Not Graduate,Salaried,38517,4699,208000,36,Bad,North,24,25-03-2024,0
APP005629,Male,No,0,Not Graduate,Self-Employed,51434,261,24000,240,Good,East,42,04-03-2024,0
APP004131,Male,Yes,2,Graduate,Self-Employed,48644,472,105000,84,Good,South,50,19-09-2024,1
APP002980,Female,Yes,4,Graduate,Salaried,23547,467,36000,120,Bad,West,21,02-03-2024,1
APP000029,Female,Yes,3,Graduate,Self-Employed,24380,6432,56000,84,Bad,North,37,01-07-2024,0
APP000659,Female,Yes,1,Graduate,Salaried,33367,306,198000,36,No History,North,54,27-04-2023,0
APP004596,Female,Yes,1,Graduate,Salaried,88521,14927,80000,84,Bad,North,30,26-07-2024,1
APP004006,Male,Yes,1,Graduate,Self-Employed,42976,9943,48000,60,Good,North,22,05-07-2023,0
APP003673,Female,Yes,2,Graduate,Self-Employed,103136,536,108000,240,Good,East,30,12-10-2023,0
APP003773,Male,Yes,3,Graduate,Salaried,23044,5534,99000,60,Bad,North,36,01-01-2024,0
APP002087,Male,Yes,4,Graduate,Self-Employed,48957,16912,52000,120,Good,North,35,05-02-2024,1
APP004723,Male,Yes,3,Graduate,Salaried,75191,4653,256000,24,Good,East,31,23-01-2024,0
APP005374,Female,No,0,Graduate,Salaried,36299,2687,244000,60,Good,North,38,01-09-2024,0
APP004645,Female,Yes,1,Graduate,Salaried,15746,3012,245000,12,Bad,South,21,26-04-2024,1
APP004746,Male,No,0,Not Graduate,Self-Employed,117587,8107,148000,60,No History,East,29,22-05-2024,0
APP005660,Female,No,2,Not Graduate,Salaried,95721,5664,83000,60,Good,North,21,08-02-2024,0
APP003800,Male,Yes,0,Graduate,Self-Employed,22170,4374,95000,24,Good,South,39,20-12-2024,0
APP004988,Female,No,0,Graduate,Salaried,34987,7335,122000,360,Good,West,21,24-06-2024,0
APP004092,Male,Yes,1,Graduate,Self-Employed,34305,841,123000,60,Good,West,36,01-05-2024,0
APP001385,Female,Yes,1,Not Graduate,Salaried,77056,6909,181000,84,Good,North,37,19-02-2024,0
APP000701,Male,No,0,Graduate,Self-Employed,51994,14817,120000,84,Good,North,37,16-05-2024,0
APP001584,Male,No,0,Graduate,Salaried,72692,9486,74000,240,Good,North,48,17-11-2023,0
APP000617,Male,Yes,4,Graduate,Salaried,16328,4670,224000,48,Bad,North,39,11-06-2024,0
APP003807,Male,No,0,Graduate,Self-Employed,58844,19462,166000,180,Good,East,47,08-06-2023,0
APP003312,Female,Yes,0,Not Graduate,Salaried,48644,7815,156000,84,Good,North,45,03-09-2024,0
APP000346,Female,Yes,3,Graduate,Salaried,86720,1887,278000,48,Bad,North,40,21-10-2023,0
APP005436,Female,Yes,3,Not Graduate,Salaried,52269,6901,74000,36,Good,West,38,27-02-2024,0
APP003921,Female,No,2,Not Graduate,Salaried,66807,11189,92000,84,Bad,East,40,16-11-2023,0
APP005154,Female,Yes,4,Graduate,Self-Employed,26850,967,99000,60,Good,South,24,20-09-2023,0
APP002763,Female,Yes,2,Graduate,Salaried,27376,3268,96000,120,Good,East,24,06-08-2023,0
APP004503,Male,No,0,Not Graduate,Salaried,93653,14851,152000,48,Good,East,53,03-10-2023,0
APP001391,Male,No,0,Graduate,Self-Employed,32241,3249,131000,60,Good,West,45,30-07-2024,0
APP002268,Female,Yes,2,Graduate,Salaried,61042,4592,77000,60,Good,West,21,17-04-2023,0
APP003439,Female,No,0,Not Graduate,Salaried,36356,5410,57000,48,Good,West,47,18-12-2024,0
APP002461,Female,Yes,0,Graduate,Salaried,46862,716,179000,36,Good,South,21,11-11-2024,0
APP005813,Female,No,0,Graduate,Self-Employed,42318,13930,218000,36,Bad,North,56,24-07-2023,1
APP001116,Female,No,0,Graduate,Salaried,28370,8765,99000,48,Good,East,43,23-05-2024,0
APP004995,Male,Yes,1,Graduate,Salaried,49080,1851,33000,84,Good,East,38,16-05-2023,0
APP004783,Male,Yes,1,Not Graduate,Salaried,54948,8052,131000,24,Good,South,34,15-03-2023,0
APP004440,Male,Yes,2,Not Graduate,Self-Employed,50237,7506,53000,36,Good,North,44,31-07-2023,0
APP004245,Male,No,0,Graduate,Salaried,58039,10408,107000,360,Good,North,61,02-11-2024,0
APP003819,Female,No,1,Graduate,Self-Employed,23601,6087,155000,48,Good,North,46,07-06-2024,0
APP001593,Male,Yes,2,Graduate,Salaried,37408,7095,88000,36,Good,South,37,09-07-2024,0
APP001926,Male,Yes,2,Graduate,Self-Employed,114106,15311,61000,240,Good,North,26,14-12-2024,0
APP003684,Male,Yes,1,Graduate,Salaried,57660,2,57000,24,Good,South,32,11-04-2024,1
APP003907,Male,Yes,0,Graduate,Self-Employed,64868,2623,244000,360,Good,North,40,26-02-2024,0
APP005630,Male,No,1,Not Graduate,Self-Employed,48644,7095,259000,60,Good,West,30,15-10-2023,0
APP001352,Male,No,0,Graduate,Salaried,52769,6968,78000,36,Good,South,31,14-08-2023,0
APP001423,Male,Yes,3,Not Graduate,Salaried,73023,21782,116000,84,Good,South,34,18-10-2024,0
APP000474,Female,Yes,3,Graduate,Salaried,48644,8312,85000,84,No History,North,36,27-12-2023,0
APP003775,Female,Yes,0,Graduate,Salaried,87248,28159,94000,60,Good,North,48,18-08-2023,0
APP005177,Female,No,3,Not Graduate,Salaried,87904,15554,229000,84,Good,North,32,11-07-2023,0
APP004658,Male,Yes,1,Graduate,Salaried,76466,7509,133000,240,Good,West,23,30-08-2023,0
APP004631,Male,No,0,Graduate,Self-Employed,48241,722,201000,84,Bad,South,55,30-10-2023,1
APP003454,Male,No,1,Not Graduate,Salaried,23637,1541,54000,120,Good,South,25,26-08-2024,1
APP003901,Male,No,2,Graduate,Self-Employed,112812,631,45000,60,Good,North,27,28-09-2024,0
APP004862,Female,Yes,1,Graduate,Self-Employed,91588,3587,75000,120,Good,West,21,04-10-2024,0
APP004523,Female,No,1,Not Graduate,Salaried,55298,6177,109000,360,Good,South,46,10-02-2024,0
APP004845,Male,Yes,3,Not Graduate,Salaried,20219,6934,181000,12,Good,North,27,25-03-2023,0
APP002433,Female,No,1,Graduate,Self-Employed,32588,2833,121000,84,No History,North,21,15-05-2024,0
APP004494,Female,No,2,Graduate,Self-Employed,54148,6570,65000,84,Good,East,39,19-03-2023,0
APP003067,Male,Yes,0,Graduate,Salaried,53070,6672,100000,120,Good,North,42,03-04-2023,0
APP000597,Female,Yes,3,Graduate,Salaried,63677,17948,60000,36,Good,South,34,07-08-2024,0
APP003695,Male,Yes,0,Graduate,Salaried,77402,7773,339000,120,Bad,East,59,19-08-2023,0
APP004556,Male,Yes,0,Graduate,Salaried,60810,10539,73000,60,Good,East,46,15-05-2024,0
APP005517,Female,No,4,Graduate,Salaried,76076,11768,95000,36,Good,North,37,15-09-2024,0
APP002754,Male,No,1,Not Graduate,Self-Employed,34715,2512,60000,120,Good,East,43,17-02-2023,0
APP002143,Female,Yes,1,Graduate,Salaried,23365,5980,72000,12,No History,North,46,13-12-2024,1
APP001884,Female,Yes,2,Graduate,Salaried,48975,12138,102000,48,Good,North,54,26-05-2023,0
APP004600,Male,No,3,Graduate,Self-Employed,41343,422,184000,60,Good,East,38,23-05-2024,0
APP001941,Male,Yes,3,Not Graduate,Self-Employed,60052,5000,185000,60,Good,East,49,22-05-2024,0
